step_id,problem_id,run_id,pair_id,fold,prm_rating,step_type_analysis,position_bin,target_tokens,prefix_tokens,control_correct_frequency,control_correct,target_correct,danger_outcome,benefit_outcome
prm-7449b3260474567e,problem-edc76d80b3d26c0a,2,prm-7449b3260474567e|run2,3,1,essential,late,49,882,4/4,1,1,0,0
prm-7449b3260474567e,problem-edc76d80b3d26c0a,3,prm-7449b3260474567e|run3,3,1,essential,late,49,882,4/4,1,1,0,0
prm-7449b3260474567e,problem-edc76d80b3d26c0a,4,prm-7449b3260474567e|run4,3,1,essential,late,49,882,4/4,1,1,0,0
prm-370bf73e2c4bd7d0,problem-f5ace075c490ab02,1,prm-370bf73e2c4bd7d0|run1,2,1,essential,middle,21,580,0/4,0,0,0,0
prm-370bf73e2c4bd7d0,problem-f5ace075c490ab02,2,prm-370bf73e2c4bd7d0|run2,2,1,essential,middle,21,580,0/4,0,0,0,0
prm-370bf73e2c4bd7d0,problem-f5ace075c490ab02,3,prm-370bf73e2c4bd7d0|run3,2,1,essential,middle,21,580,0/4,0,0,0,0
prm-370bf73e2c4bd7d0,problem-f5ace075c490ab02,4,prm-370bf73e2c4bd7d0|run4,2,1,essential,middle,21,580,0/4,0,0,0,0
prm-6c8f717ff62b444b,problem-29b2b39dd7862f9d,1,prm-6c8f717ff62b444b|run1,4,0,essential,early,22,289,0/4,0,0,0,0
prm-6c8f717ff62b444b,problem-29b2b39dd7862f9d,2,prm-6c8f717ff62b444b|run2,4,0,essential,early,22,289,0/4,0,0,0,0
prm-6c8f717ff62b444b,problem-29b2b39dd7862f9d,3,prm-6c8f717ff62b444b|run3,4,0,essential,early,22,289,0/4,0,0,0,0
prm-6c8f717ff62b444b,problem-29b2b39dd7862f9d,4,prm-6c8f717ff62b444b|run4,4,0,essential,early,22,289,0/4,0,0,0,0
prm-52a853240fdce958,problem-0887851f3251fb23,1,prm-52a853240fdce958|run1,3,-1,harmful,late,28,549,0/4,0,0,0,0
prm-52a853240fdce958,problem-0887851f3251fb23,2,prm-52a853240fdce958|run2,3,-1,harmful,late,28,549,0/4,0,0,0,0
prm-52a853240fdce958,problem-0887851f3251fb23,3,prm-52a853240fdce958|run3,3,-1,harmful,late,28,549,0/4,0,0,0,0
prm-52a853240fdce958,problem-0887851f3251fb23,4,prm-52a853240fdce958|run4,3,-1,harmful,late,28,549,0/4,0,0,0,0
prm-1fdd16bd5ee2ebb1,problem-0d469d0ece1c8db4,1,prm-1fdd16bd5ee2ebb1|run1,1,0,harmful,early,35,317,0/4,0,1,0,1
prm-1fdd16bd5ee2ebb1,problem-0d469d0ece1c8db4,2,prm-1fdd16bd5ee2ebb1|run2,1,0,harmful,early,35,317,0/4,0,1,0,1
prm-1fdd16bd5ee2ebb1,problem-0d469d0ece1c8db4,3,prm-1fdd16bd5ee2ebb1|run3,1,0,harmful,early,35,317,0/4,0,1,0,1
prm-1fdd16bd5ee2ebb1,problem-0d469d0ece1c8db4,4,prm-1fdd16bd5ee2ebb1|run4,1,0,harmful,early,35,317,0/4,0,1,0,1
prm-4b2cde83a58c010f,problem-c4f4fd84bb522f70,1,prm-4b2cde83a58c010f|run1,2,0,harmful,late,30,627,4/4,1,1,0,0
prm-4b2cde83a58c010f,problem-c4f4fd84bb522f70,2,prm-4b2cde83a58c010f|run2,2,0,harmful,late,30,627,4/4,1,1,0,0
prm-4b2cde83a58c010f,problem-c4f4fd84bb522f70,3,prm-4b2cde83a58c010f|run3,2,0,harmful,late,30,627,4/4,1,1,0,0
prm-4b2cde83a58c010f,problem-c4f4fd84bb522f70,4,prm-4b2cde83a58c010f|run4,2,0,harmful,late,30,627,4/4,1,1,0,0
prm-e3b1b8595fa68428,problem-8870acf1d4b163f5,1,prm-e3b1b8595fa68428|run1,4,0,harmful,early,21,346,4/4,1,1,0,0
prm-e3b1b8595fa68428,problem-8870acf1d4b163f5,2,prm-e3b1b8595fa68428|run2,4,0,harmful,early,21,346,4/4,1,1,0,0
prm-e3b1b8595fa68428,problem-8870acf1d4b163f5,3,prm-e3b1b8595fa68428|run3,4,0,harmful,early,21,346,4/4,1,1,0,0
prm-e3b1b8595fa68428,problem-8870acf1d4b163f5,4,prm-e3b1b8595fa68428|run4,4,0,harmful,early,21,346,4/4,1,1,0,0
prm-9b1fccc8cdbe2d3c,problem-96a8c62f9c87bbff,1,prm-9b1fccc8cdbe2d3c|run1,4,0,redundant,early,11,315,0/4,0,0,0,0
prm-9b1fccc8cdbe2d3c,problem-96a8c62f9c87bbff,2,prm-9b1fccc8cdbe2d3c|run2,4,0,redundant,early,11,315,0/4,0,0,0,0
prm-9b1fccc8cdbe2d3c,problem-96a8c62f9c87bbff,3,prm-9b1fccc8cdbe2d3c|run3,4,0,redundant,early,11,315,0/4,0,0,0,0
prm-9b1fccc8cdbe2d3c,problem-96a8c62f9c87bbff,4,prm-9b1fccc8cdbe2d3c|run4,4,0,redundant,early,11,315,0/4,0,0,0,0
prm-07ed10b9917c2389,problem-f2c81f01ec95c73f,1,prm-07ed10b9917c2389|run1,3,-1,harmful,late,89,613,0/4,0,0,0,0
prm-07ed10b9917c2389,problem-f2c81f01ec95c73f,2,prm-07ed10b9917c2389|run2,3,-1,harmful,late,89,613,0/4,0,0,0,0
prm-07ed10b9917c2389,problem-f2c81f01ec95c73f,3,prm-07ed10b9917c2389|run3,3,-1,harmful,late,89,613,0/4,0,0,0,0
prm-07ed10b9917c2389,problem-f2c81f01ec95c73f,4,prm-07ed10b9917c2389|run4,3,-1,harmful,late,89,613,0/4,0,0,0,0
prm-a15fb929dff59e97,problem-8e69fc01349a975d,1,prm-a15fb929dff59e97|run1,1,-1,harmful,middle,48,616,0/4,0,0,0,0
prm-a15fb929dff59e97,problem-8e69fc01349a975d,2,prm-a15fb929dff59e97|run2,1,-1,harmful,middle,48,616,0/4,0,0,0,0
prm-a15fb929dff59e97,problem-8e69fc01349a975d,3,prm-a15fb929dff59e97|run3,1,-1,harmful,middle,48,616,0/4,0,0,0,0
prm-a15fb929dff59e97,problem-8e69fc01349a975d,4,prm-a15fb929dff59e97|run4,1,-1,harmful,middle,48,616,0/4,0,0,0,0
prm-12bc5c8b425e5765,problem-1a7c478bb9ae0d78,1,prm-12bc5c8b425e5765|run1,1,1,essential,late,28,468,0/4,0,0,0,0
prm-12bc5c8b425e5765,problem-1a7c478bb9ae0d78,2,prm-12bc5c8b425e5765|run2,1,1,essential,late,28,468,0/4,0,0,0,0
prm-12bc5c8b425e5765,problem-1a7c478bb9ae0d78,3,prm-12bc5c8b425e5765|run3,1,1,essential,late,28,468,0/4,0,0,0,0
prm-12bc5c8b425e5765,problem-1a7c478bb9ae0d78,4,prm-12bc5c8b425e5765|run4,1,1,essential,late,28,468,0/4,0,0,0,0
prm-9df86fcdc40baf88,problem-118be303d7abffbe,1,prm-9df86fcdc40baf88|run1,4,1,essential,early,24,315,1/4,0,0,0,0
prm-9df86fcdc40baf88,problem-118be303d7abffbe,2,prm-9df86fcdc40baf88|run2,4,1,essential,early,24,315,1/4,0,1,0,1
prm-9df86fcdc40baf88,problem-118be303d7abffbe,3,prm-9df86fcdc40baf88|run3,4,1,essential,early,24,315,1/4,1,1,0,0
prm-9df86fcdc40baf88,problem-118be303d7abffbe,4,prm-9df86fcdc40baf88|run4,4,1,essential,early,24,315,1/4,0,1,0,1
prm-68e9514e2eb03142,problem-fdc8aba1c1ade2de,1,prm-68e9514e2eb03142|run1,3,-1,harmful,middle,64,790,0/4,0,0,0,0
prm-68e9514e2eb03142,problem-fdc8aba1c1ade2de,2,prm-68e9514e2eb03142|run2,3,-1,harmful,middle,64,790,0/4,0,0,0,0
prm-68e9514e2eb03142,problem-fdc8aba1c1ade2de,3,prm-68e9514e2eb03142|run3,3,-1,harmful,middle,64,790,0/4,0,0,0,0
prm-68e9514e2eb03142,problem-fdc8aba1c1ade2de,4,prm-68e9514e2eb03142|run4,3,-1,harmful,middle,64,790,0/4,0,0,0,0
prm-ae5ba6e191f09528,problem-dedb35fff0a06a5e,1,prm-ae5ba6e191f09528|run1,3,-1,harmful,early,28,312,0/4,0,1,0,1
prm-ae5ba6e191f09528,problem-dedb35fff0a06a5e,2,prm-ae5ba6e191f09528|run2,3,-1,harmful,early,28,312,0/4,0,1,0,1
prm-ae5ba6e191f09528,problem-dedb35fff0a06a5e,3,prm-ae5ba6e191f09528|run3,3,-1,harmful,early,28,312,0/4,0,1,0,1
prm-ae5ba6e191f09528,problem-dedb35fff0a06a5e,4,prm-ae5ba6e191f09528|run4,3,-1,harmful,early,28,312,0/4,0,1,0,1
prm-315d6ba30914293a,problem-4639686b328fdf30,1,prm-315d6ba30914293a|run1,0,0,redundant,late,36,1001,0/4,0,0,0,0
prm-315d6ba30914293a,problem-4639686b328fdf30,2,prm-315d6ba30914293a|run2,0,0,redundant,late,36,1001,0/4,0,0,0,0
prm-315d6ba30914293a,problem-4639686b328fdf30,3,prm-315d6ba30914293a|run3,0,0,redundant,late,36,1001,0/4,0,0,0,0
prm-315d6ba30914293a,problem-4639686b328fdf30,4,prm-315d6ba30914293a|run4,0,0,redundant,late,36,1001,0/4,0,0,0,0
prm-92e6c6de9151c528,problem-c16492850cbf8813,1,prm-92e6c6de9151c528|run1,3,1,essential,early,32,294,4/4,1,1,0,0
prm-92e6c6de9151c528,problem-c16492850cbf8813,2,prm-92e6c6de9151c528|run2,3,1,essential,early,32,294,4/4,1,1,0,0
prm-92e6c6de9151c528,problem-c16492850cbf8813,3,prm-92e6c6de9151c528|run3,3,1,essential,early,32,294,4/4,1,1,0,0
prm-92e6c6de9151c528,problem-c16492850cbf8813,4,prm-92e6c6de9151c528|run4,3,1,essential,early,32,294,4/4,1,1,0,0
prm-2fbe6edf19120d31,problem-3cbf37a65f1d222a,1,prm-2fbe6edf19120d31|run1,3,-1,harmful,late,22,556,4/4,1,1,0,0
prm-2fbe6edf19120d31,problem-3cbf37a65f1d222a,2,prm-2fbe6edf19120d31|run2,3,-1,harmful,late,22,556,4/4,1,1,0,0
prm-2fbe6edf19120d31,problem-3cbf37a65f1d222a,3,prm-2fbe6edf19120d31|run3,3,-1,harmful,late,22,556,4/4,1,1,0,0
prm-2fbe6edf19120d31,problem-3cbf37a65f1d222a,4,prm-2fbe6edf19120d31|run4,3,-1,harmful,late,22,556,4/4,1,1,0,0
prm-5bd12286ca047ec0,problem-26def20db88cf572,1,prm-5bd12286ca047ec0|run1,0,1,essential,early,41,505,4/4,1,1,0,0
prm-5bd12286ca047ec0,problem-26def20db88cf572,2,prm-5bd12286ca047ec0|run2,0,1,essential,early,41,505,4/4,1,1,0,0
prm-5bd12286ca047ec0,problem-26def20db88cf572,3,prm-5bd12286ca047ec0|run3,0,1,essential,early,41,505,4/4,1,1,0,0
prm-5bd12286ca047ec0,problem-26def20db88cf572,4,prm-5bd12286ca047ec0|run4,0,1,essential,early,41,505,4/4,1,1,0,0
prm-64828b0b15ca157c,problem-3e3197b5f708b626,1,prm-64828b0b15ca157c|run1,4,1,redundant,late,27,591,4/4,1,1,0,0
prm-64828b0b15ca157c,problem-3e3197b5f708b626,2,prm-64828b0b15ca157c|run2,4,1,redundant,late,27,591,4/4,1,1,0,0
prm-64828b0b15ca157c,problem-3e3197b5f708b626,3,prm-64828b0b15ca157c|run3,4,1,redundant,late,27,591,4/4,1,1,0,0
prm-64828b0b15ca157c,problem-3e3197b5f708b626,4,prm-64828b0b15ca157c|run4,4,1,redundant,late,27,591,4/4,1,1,0,0
prm-f2ca2a7324883c6d,problem-98ba12c744ebd5e7,1,prm-f2ca2a7324883c6d|run1,2,-1,essential,late,29,459,0/4,0,0,0,0
prm-f2ca2a7324883c6d,problem-98ba12c744ebd5e7,2,prm-f2ca2a7324883c6d|run2,2,-1,essential,late,29,459,0/4,0,0,0,0
prm-f2ca2a7324883c6d,problem-98ba12c744ebd5e7,3,prm-f2ca2a7324883c6d|run3,2,-1,essential,late,29,459,0/4,0,0,0,0
prm-f2ca2a7324883c6d,problem-98ba12c744ebd5e7,4,prm-f2ca2a7324883c6d|run4,2,-1,essential,late,29,459,0/4,0,0,0,0
prm-6810d2c059913e28,problem-150eaf9aec741382,1,prm-6810d2c059913e28|run1,0,0,essential,middle,48,473,0/4,0,1,0,1
prm-6810d2c059913e28,problem-150eaf9aec741382,2,prm-6810d2c059913e28|run2,0,0,essential,middle,48,473,0/4,0,1,0,1
prm-6810d2c059913e28,problem-150eaf9aec741382,3,prm-6810d2c059913e28|run3,0,0,essential,middle,48,473,0/4,0,1,0,1
prm-6810d2c059913e28,problem-150eaf9aec741382,4,prm-6810d2c059913e28|run4,0,0,essential,middle,48,473,0/4,0,1,0,1
prm-c01bc07ec8bcb448,problem-4e48831b718f7ba2,1,prm-c01bc07ec8bcb448|run1,4,-1,harmful,early,56,440,0/4,0,0,0,0
prm-c01bc07ec8bcb448,problem-4e48831b718f7ba2,2,prm-c01bc07ec8bcb448|run2,4,-1,harmful,early,56,440,0/4,0,1,0,1
prm-c01bc07ec8bcb448,problem-4e48831b718f7ba2,3,prm-c01bc07ec8bcb448|run3,4,-1,harmful,early,56,440,0/4,0,0,0,0
prm-c01bc07ec8bcb448,problem-4e48831b718f7ba2,4,prm-c01bc07ec8bcb448|run4,4,-1,harmful,early,56,440,0/4,0,0,0,0
prm-ab1c7130781f0c6b,problem-d699cb734c33a748,1,prm-ab1c7130781f0c6b|run1,0,0,harmful,middle,31,537,4/4,1,0,1,0
prm-ab1c7130781f0c6b,problem-d699cb734c33a748,2,prm-ab1c7130781f0c6b|run2,0,0,harmful,middle,31,537,4/4,1,0,1,0
prm-ab1c7130781f0c6b,problem-d699cb734c33a748,3,prm-ab1c7130781f0c6b|run3,0,0,harmful,middle,31,537,4/4,1,0,1,0
prm-ab1c7130781f0c6b,problem-d699cb734c33a748,4,prm-ab1c7130781f0c6b|run4,0,0,harmful,middle,31,537,4/4,1,0,1,0
prm-f17b27e710e8f147,problem-81dd044c95a0fca3,1,prm-f17b27e710e8f147|run1,0,-1,harmful,early,79,416,0/4,0,0,0,0
prm-f17b27e710e8f147,problem-81dd044c95a0fca3,2,prm-f17b27e710e8f147|run2,0,-1,harmful,early,79,416,0/4,0,0,0,0
prm-f17b27e710e8f147,problem-81dd044c95a0fca3,3,prm-f17b27e710e8f147|run3,0,-1,harmful,early,79,416,0/4,0,0,0,0
prm-f17b27e710e8f147,problem-81dd044c95a0fca3,4,prm-f17b27e710e8f147|run4,0,-1,harmful,early,79,416,0/4,0,0,0,0
prm-6bdba3a9023070a1,problem-a5b3b535a7854a82,1,prm-6bdba3a9023070a1|run1,3,-1,harmful,middle,57,519,4/4,1,1,0,0
prm-6bdba3a9023070a1,problem-a5b3b535a7854a82,2,prm-6bdba3a9023070a1|run2,3,-1,harmful,middle,57,519,4/4,1,1,0,0
prm-6bdba3a9023070a1,problem-a5b3b535a7854a82,3,prm-6bdba3a9023070a1|run3,3,-1,harmful,middle,57,519,4/4,1,1,0,0
prm-6bdba3a9023070a1,problem-a5b3b535a7854a82,4,prm-6bdba3a9023070a1|run4,3,-1,harmful,middle,57,519,4/4,1,1,0,0
prm-6ee8687119787677,problem-9b85603bc31a2030,1,prm-6ee8687119787677|run1,2,1,redundant,early,23,296,4/4,1,1,0,0
prm-6ee8687119787677,problem-9b85603bc31a2030,2,prm-6ee8687119787677|run2,2,1,redundant,early,23,296,4/4,1,1,0,0
prm-6ee8687119787677,problem-9b85603bc31a2030,3,prm-6ee8687119787677|run3,2,1,redundant,early,23,296,4/4,1,1,0,0
prm-6ee8687119787677,problem-9b85603bc31a2030,4,prm-6ee8687119787677|run4,2,1,redundant,early,23,296,4/4,1,1,0,0
prm-3d7ee20871a31c85,problem-5a8c50102096a59a,1,prm-3d7ee20871a31c85|run1,0,0,redundant,middle,18,837,4/4,1,0,1,0
prm-3d7ee20871a31c85,problem-5a8c50102096a59a,2,prm-3d7ee20871a31c85|run2,0,0,redundant,middle,18,837,4/4,1,0,1,0
prm-3d7ee20871a31c85,problem-5a8c50102096a59a,3,prm-3d7ee20871a31c85|run3,0,0,redundant,middle,18,837,4/4,1,1,0,0
prm-3d7ee20871a31c85,problem-5a8c50102096a59a,4,prm-3d7ee20871a31c85|run4,0,0,redundant,middle,18,837,4/4,1,0,1,0
prm-cbc588184fc6053c,problem-cdaeb4bf71f69112,1,prm-cbc588184fc6053c|run1,3,1,essential,middle,49,519,1/4,0,0,0,0
prm-cbc588184fc6053c,problem-cdaeb4bf71f69112,2,prm-cbc588184fc6053c|run2,3,1,essential,middle,49,519,1/4,0,0,0,0
prm-cbc588184fc6053c,problem-cdaeb4bf71f69112,3,prm-cbc588184fc6053c|run3,3,1,essential,middle,49,519,1/4,0,0,0,0
prm-cbc588184fc6053c,problem-cdaeb4bf71f69112,4,prm-cbc588184fc6053c|run4,3,1,essential,middle,49,519,1/4,1,0,1,0
prm-5da3ed1afff5caaa,problem-b884ea4dff439d89,1,prm-5da3ed1afff5caaa|run1,4,-1,harmful,early,41,378,4/4,1,1,0,0
prm-5da3ed1afff5caaa,problem-b884ea4dff439d89,2,prm-5da3ed1afff5caaa|run2,4,-1,harmful,early,41,378,4/4,1,1,0,0
prm-5da3ed1afff5caaa,problem-b884ea4dff439d89,3,prm-5da3ed1afff5caaa|run3,4,-1,harmful,early,41,378,4/4,1,0,1,0
prm-5da3ed1afff5caaa,problem-b884ea4dff439d89,4,prm-5da3ed1afff5caaa|run4,4,-1,harmful,early,41,378,4/4,1,1,0,0
prm-49dfa9357a3a5686,problem-de0c58f09875d127,1,prm-49dfa9357a3a5686|run1,1,0,essential,late,39,461,4/4,1,1,0,0
prm-49dfa9357a3a5686,problem-de0c58f09875d127,2,prm-49dfa9357a3a5686|run2,1,0,essential,late,39,461,4/4,1,1,0,0
prm-49dfa9357a3a5686,problem-de0c58f09875d127,3,prm-49dfa9357a3a5686|run3,1,0,essential,late,39,461,4/4,1,1,0,0
prm-49dfa9357a3a5686,problem-de0c58f09875d127,4,prm-49dfa9357a3a5686|run4,1,0,essential,late,39,461,4/4,1,0,1,0
prm-3dc58ac2c43483b2,problem-ca9cbef015dfaab2,1,prm-3dc58ac2c43483b2|run1,4,-1,harmful,late,22,650,0/4,0,0,0,0
prm-3dc58ac2c43483b2,problem-ca9cbef015dfaab2,2,prm-3dc58ac2c43483b2|run2,4,-1,harmful,late,22,650,0/4,0,0,0,0
prm-3dc58ac2c43483b2,problem-ca9cbef015dfaab2,3,prm-3dc58ac2c43483b2|run3,4,-1,harmful,late,22,650,0/4,0,0,0,0
prm-3dc58ac2c43483b2,problem-ca9cbef015dfaab2,4,prm-3dc58ac2c43483b2|run4,4,-1,harmful,late,22,650,0/4,0,0,0,0
prm-2cb8f0ea41668c12,problem-607ec7f40a3b19a9,1,prm-2cb8f0ea41668c12|run1,2,-1,harmful,late,35,521,0/4,0,0,0,0
prm-2cb8f0ea41668c12,problem-607ec7f40a3b19a9,2,prm-2cb8f0ea41668c12|run2,2,-1,harmful,late,35,521,0/4,0,0,0,0
prm-2cb8f0ea41668c12,problem-607ec7f40a3b19a9,3,prm-2cb8f0ea41668c12|run3,2,-1,harmful,late,35,521,0/4,0,0,0,0
prm-2cb8f0ea41668c12,problem-607ec7f40a3b19a9,4,prm-2cb8f0ea41668c12|run4,2,-1,harmful,late,35,521,0/4,0,0,0,0
prm-91df52b1208ea81d,problem-4928f50ac88f7a16,1,prm-91df52b1208ea81d|run1,1,1,essential,late,26,457,4/4,1,1,0,0
prm-91df52b1208ea81d,problem-4928f50ac88f7a16,2,prm-91df52b1208ea81d|run2,1,1,essential,late,26,457,4/4,1,1,0,0
prm-91df52b1208ea81d,problem-4928f50ac88f7a16,3,prm-91df52b1208ea81d|run3,1,1,essential,late,26,457,4/4,1,1,0,0
prm-91df52b1208ea81d,problem-4928f50ac88f7a16,4,prm-91df52b1208ea81d|run4,1,1,essential,late,26,457,4/4,1,1,0,0
prm-951e8e518dae1077,problem-7317c41e6c58289b,1,prm-951e8e518dae1077|run1,1,1,essential,late,36,593,4/4,1,1,0,0
prm-951e8e518dae1077,problem-7317c41e6c58289b,2,prm-951e8e518dae1077|run2,1,1,essential,late,36,593,4/4,1,1,0,0
prm-951e8e518dae1077,problem-7317c41e6c58289b,3,prm-951e8e518dae1077|run3,1,1,essential,late,36,593,4/4,1,1,0,0
prm-951e8e518dae1077,problem-7317c41e6c58289b,4,prm-951e8e518dae1077|run4,1,1,essential,late,36,593,4/4,1,1,0,0
prm-ef29966d7a6bd3e2,problem-2ca7e059eeb0b7dd,1,prm-ef29966d7a6bd3e2|run1,0,0,redundant,early,12,327,4/4,1,1,0,0
prm-ef29966d7a6bd3e2,problem-2ca7e059eeb0b7dd,2,prm-ef29966d7a6bd3e2|run2,0,0,redundant,early,12,327,4/4,1,1,0,0
prm-ef29966d7a6bd3e2,problem-2ca7e059eeb0b7dd,3,prm-ef29966d7a6bd3e2|run3,0,0,redundant,early,12,327,4/4,1,1,0,0
prm-ef29966d7a6bd3e2,problem-2ca7e059eeb0b7dd,4,prm-ef29966d7a6bd3e2|run4,0,0,redundant,early,12,327,4/4,1,1,0,0
prm-7f470224e279c9a5,problem-d4b549c0bfc69f15,1,prm-7f470224e279c9a5|run1,2,-1,harmful,early,110,480,0/4,0,0,0,0
prm-7f470224e279c9a5,problem-d4b549c0bfc69f15,2,prm-7f470224e279c9a5|run2,2,-1,harmful,early,110,480,0/4,0,0,0,0
prm-7f470224e279c9a5,problem-d4b549c0bfc69f15,3,prm-7f470224e279c9a5|run3,2,-1,harmful,early,110,480,0/4,0,0,0,0
prm-7f470224e279c9a5,problem-d4b549c0bfc69f15,4,prm-7f470224e279c9a5|run4,2,-1,harmful,early,110,480,0/4,0,0,0,0
prm-27e89528dea4c565,problem-34876d45164544f1,1,prm-27e89528dea4c565|run1,3,0,redundant,early,31,339,4/4,1,1,0,0
prm-27e89528dea4c565,problem-34876d45164544f1,2,prm-27e89528dea4c565|run2,3,0,redundant,early,31,339,4/4,1,1,0,0
prm-27e89528dea4c565,problem-34876d45164544f1,3,prm-27e89528dea4c565|run3,3,0,redundant,early,31,339,4/4,1,1,0,0
prm-27e89528dea4c565,problem-34876d45164544f1,4,prm-27e89528dea4c565|run4,3,0,redundant,early,31,339,4/4,1,1,0,0
prm-f254e3a090dbe70a,problem-83864f8749594ce4,1,prm-f254e3a090dbe70a|run1,4,1,essential,late,31,480,4/4,1,1,0,0
prm-f254e3a090dbe70a,problem-83864f8749594ce4,2,prm-f254e3a090dbe70a|run2,4,1,essential,late,31,480,4/4,1,1,0,0
prm-f254e3a090dbe70a,problem-83864f8749594ce4,3,prm-f254e3a090dbe70a|run3,4,1,essential,late,31,480,4/4,1,1,0,0
prm-f254e3a090dbe70a,problem-83864f8749594ce4,4,prm-f254e3a090dbe70a|run4,4,1,essential,late,31,480,4/4,1,1,0,0
prm-64b92977ff492b9b,problem-e684634d63b6e43e,1,prm-64b92977ff492b9b|run1,2,-1,essential,late,28,616,0/4,0,1,0,1
prm-64b92977ff492b9b,problem-e684634d63b6e43e,2,prm-64b92977ff492b9b|run2,2,-1,essential,late,28,616,0/4,0,1,0,1
prm-64b92977ff492b9b,problem-e684634d63b6e43e,3,prm-64b92977ff492b9b|run3,2,-1,essential,late,28,616,0/4,0,1,0,1
prm-64b92977ff492b9b,problem-e684634d63b6e43e,4,prm-64b92977ff492b9b|run4,2,-1,essential,late,28,616,0/4,0,1,0,1
prm-5aef13ef62a287fc,problem-07f83eec628533b9,1,prm-5aef13ef62a287fc|run1,2,0,redundant,late,105,751,4/4,1,1,0,0
prm-5aef13ef62a287fc,problem-07f83eec628533b9,2,prm-5aef13ef62a287fc|run2,2,0,redundant,late,105,751,4/4,1,1,0,0
prm-5aef13ef62a287fc,problem-07f83eec628533b9,3,prm-5aef13ef62a287fc|run3,2,0,redundant,late,105,751,4/4,1,1,0,0
prm-5aef13ef62a287fc,problem-07f83eec628533b9,4,prm-5aef13ef62a287fc|run4,2,0,redundant,late,105,751,4/4,1,1,0,0
prm-fde519a4d71d112d,problem-96a8c62f9c87bbff,1,prm-fde519a4d71d112d|run1,4,1,essential,late,16,613,0/4,0,0,0,0
prm-fde519a4d71d112d,problem-96a8c62f9c87bbff,2,prm-fde519a4d71d112d|run2,4,1,essential,late,16,613,0/4,0,0,0,0
prm-fde519a4d71d112d,problem-96a8c62f9c87bbff,3,prm-fde519a4d71d112d|run3,4,1,essential,late,16,613,0/4,0,0,0,0
prm-fde519a4d71d112d,problem-96a8c62f9c87bbff,4,prm-fde519a4d71d112d|run4,4,1,essential,late,16,613,0/4,0,0,0,0
prm-b09e1aa4bb87ee7c,problem-a0041119ec9c197c,1,prm-b09e1aa4bb87ee7c|run1,3,1,harmful,late,18,724,0/4,0,0,0,0
prm-b09e1aa4bb87ee7c,problem-a0041119ec9c197c,2,prm-b09e1aa4bb87ee7c|run2,3,1,harmful,late,18,724,0/4,0,0,0,0
prm-b09e1aa4bb87ee7c,problem-a0041119ec9c197c,3,prm-b09e1aa4bb87ee7c|run3,3,1,harmful,late,18,724,0/4,0,0,0,0
prm-b09e1aa4bb87ee7c,problem-a0041119ec9c197c,4,prm-b09e1aa4bb87ee7c|run4,3,1,harmful,late,18,724,0/4,0,0,0,0
prm-c9fe17645948c6da,problem-a153bf646bb8dfb0,1,prm-c9fe17645948c6da|run1,1,0,redundant,middle,37,631,4/4,1,1,0,0
prm-c9fe17645948c6da,problem-a153bf646bb8dfb0,2,prm-c9fe17645948c6da|run2,1,0,redundant,middle,37,631,4/4,1,1,0,0
prm-c9fe17645948c6da,problem-a153bf646bb8dfb0,3,prm-c9fe17645948c6da|run3,1,0,redundant,middle,37,631,4/4,1,1,0,0
prm-c9fe17645948c6da,problem-a153bf646bb8dfb0,4,prm-c9fe17645948c6da|run4,1,0,redundant,middle,37,631,4/4,1,1,0,0
prm-1989a099acb06f53,problem-1866ff06f6f007c8,1,prm-1989a099acb06f53|run1,0,0,redundant,late,52,652,1/4,0,1,0,1
prm-1989a099acb06f53,problem-1866ff06f6f007c8,2,prm-1989a099acb06f53|run2,0,0,redundant,late,52,652,1/4,1,1,0,0
prm-1989a099acb06f53,problem-1866ff06f6f007c8,3,prm-1989a099acb06f53|run3,0,0,redundant,late,52,652,1/4,0,1,0,1
prm-1989a099acb06f53,problem-1866ff06f6f007c8,4,prm-1989a099acb06f53|run4,0,0,redundant,late,52,652,1/4,0,1,0,1
prm-d4926e70a53c8c17,problem-d7d47865fbb51ce6,1,prm-d4926e70a53c8c17|run1,2,1,redundant,early,21,338,4/4,1,1,0,0
prm-d4926e70a53c8c17,problem-d7d47865fbb51ce6,2,prm-d4926e70a53c8c17|run2,2,1,redundant,early,21,338,4/4,1,1,0,0
prm-d4926e70a53c8c17,problem-d7d47865fbb51ce6,3,prm-d4926e70a53c8c17|run3,2,1,redundant,early,21,338,4/4,1,1,0,0
prm-d4926e70a53c8c17,problem-d7d47865fbb51ce6,4,prm-d4926e70a53c8c17|run4,2,1,redundant,early,21,338,4/4,1,1,0,0
prm-707a079b8cebba7e,problem-5bf83c63cfb01744,1,prm-707a079b8cebba7e|run1,4,-1,harmful,early,75,402,2/4,0,1,0,1
prm-707a079b8cebba7e,problem-5bf83c63cfb01744,2,prm-707a079b8cebba7e|run2,4,-1,harmful,early,75,402,2/4,0,1,0,1
prm-707a079b8cebba7e,problem-5bf83c63cfb01744,3,prm-707a079b8cebba7e|run3,4,-1,harmful,early,75,402,2/4,1,1,0,0
prm-707a079b8cebba7e,problem-5bf83c63cfb01744,4,prm-707a079b8cebba7e|run4,4,-1,harmful,early,75,402,2/4,1,1,0,0
prm-da9a80d73183841e,problem-71fc61f49bcfcd8f,1,prm-da9a80d73183841e|run1,4,0,redundant,early,56,463,1/4,0,0,0,0
